,userId,movieId,rating,timestamp
0,1,1124,1.0,1260759144
1,1,5872,3.0,1260759179
2,1,661,4.0,1260759182
3,1,3672,3.0,1260759185
4,1,581,1.0,1260759205
5,1,8276,4.0,1260759151
6,1,1397,1.0,1260759187
7,1,4351,3.0,1260759148
8,1,7855,2.0,1260759125
9,1,5712,2.0,1260759131
10,1,1348,4.0,1260759135
11,1,4881,4.0,1260759203
12,1,2450,2.0,1260759191
13,1,7069,2.0,1260759139
14,1,5706,4.0,1260759194
15,1,7831,4.0,1260759198
16,1,3874,4.0,1260759108
17,1,3101,3.0,1260759113
18,1,6027,3.0,1260759200
19,1,7765,1.0,1260759117
20,2,4130,3.0,835355493
21,2,1900,2.0,835355681
22,2,8705,1.0,835355604
23,2,2864,2.0,835355552
24,2,4726,4.0,835355586
25,2,6857,1.0,835356031
26,2,8638,3.0,835355749
27,2,6278,3.0,835355532
28,2,2473,3.0,835356016
29,2,5113,3.0,835355395
30,2,5856,1.0,835355441
31,2,1213,4.0,835355493
32,2,3636,1.0,835355441
33,2,7214,4.0,835355710
34,2,2876,1.0,835355511
35,2,4562,4.0,835355664
36,2,4571,4.0,835355511
37,2,7573,4.0,835355840
38,2,4026,1.0,835355749
39,2,4498,3.0,835355552
40,2,6014,3.0,835355664
41,2,6065,3.0,835355896
42,2,1712,1.0,835355511
43,2,6008,2.0,835355681
44,2,6654,2.0,835355697
45,2,5776,3.0,835355586
46,2,5995,2.0,835355767
47,2,2852,1.0,835355779
48,2,5460,1.0,835355492
49,2,6661,3.0,835355395
50,2,5216,2.0,835355532
51,2,4298,2.0,835356044
52,2,7011,4.0,835355551
53,2,2460,1.0,835355918
54,2,7469,1.0,835355492
55,2,5501,1.0,835355441
56,2,1702,1.0,835355697
57,2,8244,2.0,835355628
58,2,903,1.0,835355749
59,2,6979,2.0,835355604
60,2,7590,2.0,835355619
61,2,4547,1.0,835355932
62,2,1060,4.0,835355968
63,2,6396,4.0,835356094
64,2,8376,2.0,835355710
65,2,3470,1.0,835356165
66,2,1428,4.0,835356246
67,2,3504,2.0,835355532
68,2,6891,1.0,835355604
69,2,2749,2.0,835355511
70,2,602,3.0,835355790
71,2,7245,1.0,835355828
72,2,4773,2.0,835355643
73,2,6875,4.0,835355918
74,2,8534,4.0,835355880
75,2,2890,2.0,835355731
76,2,1399,3.0,835355860
77,2,3762,3.0,835355719
78,2,2808,2.0,835355817
79,2,7958,1.0,835355731
80,2,2758,2.0,835356199
81,2,5102,4.0,835355767
82,2,7675,1.0,835356109
83,2,1508,4.0,835355767
84,2,3563,4.0,835355860
85,2,2159,4.0,835355817
86,2,4516,1.0,835355790
87,2,163,3.0,835355779
88,2,6289,3.0,835355441
89,2,5014,4.0,835355697
90,2,4605,3.0,835355395
91,2,7065,1.0,835355395
92,2,758,1.0,835355511
93,2,1667,3.0,835355932
94,2,5004,4.0,835356141
95,2,5857,3.0,835355978
96,3,2924,1.0,1298861675
97,3,6858,1.0,1298922049
98,3,6725,2.0,1298861637
99,3,7986,3.0,1298861761
100,3,2948,1.0,1298862418
101,3,6071,3.0,1298862121
102,3,2503,3.0,1298861589
103,3,4227,1.0,1298862167
104,3,8370,2.0,1298923242
105,3,8611,2.0,1298862528
106,3,552,3.0,1298922100
107,3,6729,2.0,1298923247
108,3,2828,3.0,1298921840
109,3,6376,3.0,1298923260
110,3,4899,3.0,1298932787
111,3,51,4.0,1298863157
112,3,3721,3.0,1298861687
113,3,7949,1.0,1298932770
114,3,4955,3.0,1298921795
115,3,1675,1.0,1298861628
116,3,5788,1.0,1298861605
117,3,7903,1.0,1298861658
118,3,2390,3.0,1298922089
119,3,2802,2.0,1298923236
120,3,5106,3.0,1298863143
121,3,2354,1.0,1298921862
122,3,8665,3.0,1298861753
123,3,7673,3.0,1298861789
124,3,3032,3.0,1298862710
125,3,2735,3.0,1298861796
126,3,2021,2.0,1298924017
127,3,524,2.0,1298922057
128,3,5324,2.0,1298861733
129,3,5838,1.0,1298921825
130,3,4055,1.0,1298862874
131,3,8269,3.0,1298861968
132,3,4469,1.0,1298861633
133,3,3453,2.0,1298863174
134,3,1078,3.0,1298923266
135,3,1528,4.0,1298862672
136,3,377,4.0,1298922080
137,3,704,4.0,1298921787
138,3,1258,3.0,1298922065
139,3,7577,1.0,1298861650
140,3,2677,1.0,1298932766
141,3,4861,1.0,1298862555
142,3,667,4.0,1298932740
143,3,1582,4.0,1298862361
144,3,8430,1.0,1298862467
145,3,7706,3.0,1298922071
146,3,8723,4.0,1298922130
147,4,4881,2.0,949810645
148,4,901,2.0,949919556
149,4,7413,4.0,949810582
150,4,1220,4.0,949919681
151,4,6997,3.0,949811346
152,4,7392,4.0,949811346
153,4,7566,1.0,949920047
154,4,5181,4.0,949779042
155,4,3845,4.0,949778802
156,4,3912,2.0,949895708
157,4,3217,4.0,949810618
158,4,6305,2.0,949810582
159,4,1423,2.0,949919763
160,4,2647,2.0,949919681
161,4,2885,2.0,949949538
162,4,5594,1.0,949895887
163,4,3403,4.0,949810534
164,4,4425,4.0,949919883
165,4,8385,4.0,949895772
166,4,5693,2.0,949810688
167,4,3346,3.0,949920135
168,4,8109,1.0,949919802
169,4,1181,1.0,949920028
170,4,2213,4.0,949811315
171,4,5849,2.0,949810582
172,4,3381,2.0,949779091
173,4,3750,4.0,949949486
174,4,1332,3.0,949919938
175,4,4137,4.0,949810534
176,4,3480,2.0,949949538
177,4,7927,1.0,949949638
178,4,2134,4.0,949982238
179,4,1336,2.0,949949444
180,4,1555,4.0,949779022
181,4,2904,2.0,949919189
182,4,6357,3.0,949919306
183,4,7837,1.0,949919247
184,4,3176,1.0,949949396
185,4,1688,3.0,949919454
186,4,8570,1.0,949919322
187,4,1298,2.0,949949638
188,4,7421,2.0,949949638
189,4,7599,4.0,949896377
190,4,1113,4.0,949896377
191,4,4755,3.0,949949538
192,4,2734,2.0,949949638
193,4,4002,4.0,949896244
194,4,4406,3.0,949919372
195,4,3492,3.0,949811523
196,4,8227,2.0,949895732
197,4,5400,4.0,949778771
198,4,6825,3.0,949919399
199,4,5280,4.0,949896275
200,4,8083,1.0,949919372
201,4,2865,3.0,949919419
202,4,2137,1.0,949779173
203,4,2640,1.0,949811490
204,4,8334,4.0,949779173
205,4,2860,4.0,949896244
206,4,826,3.0,949896159
207,4,7530,3.0,949779173
208,4,860,3.0,949778714
209,4,5705,1.0,949895708
210,4,4238,1.0,949810261
211,4,4852,1.0,949779173
212,4,3973,2.0,949811523
213,4,732,1.0,949918693
214,4,5002,2.0,949779173
215,4,7340,4.0,949919372
216,4,4380,1.0,949896244
217,4,6948,1.0,949919519
218,4,7101,4.0,949811602
219,4,1066,4.0,949918743
220,4,3812,3.0,949811559
221,4,6764,3.0,949919591
222,4,7731,2.0,949811523
223,4,4734,3.0,949919372
224,4,5453,3.0,949949396
225,4,8211,4.0,949811559
226,4,2649,2.0,949811490
227,4,2643,3.0,949918743
228,4,2823,2.0,949918927
229,4,5141,1.0,949811602
230,4,5285,1.0,949896275
231,4,4220,1.0,949982274
232,4,3076,4.0,949919247
233,4,1528,1.0,949810582
234,4,2695,4.0,949810302
235,4,4535,2.0,949920004
236,4,4391,3.0,949918787
237,4,6573,1.0,949918904
238,4,6427,2.0,949810688
239,4,3853,3.0,949896377
240,4,2454,3.0,949810261
241,4,2016,2.0,949810302
242,4,5579,3.0,949895772
243,4,2628,2.0,949811230
244,4,8293,1.0,949919978
245,4,6592,3.0,949811559
246,4,6240,4.0,949896244
247,4,3353,3.0,949895864
248,4,6954,2.0,949919738
249,4,8734,1.0,949810688
250,4,6788,4.0,949895956
251,4,6473,2.0,949810261
252,4,6004,3.0,949810261
253,4,3047,1.0,949918743
254,4,2935,1.0,949949538
255,4,4800,3.0,949811559
256,4,304,3.0,949896309
257,4,2436,1.0,949811602
258,4,247,1.0,949895907
259,4,2844,4.0,949918970
260,4,463,4.0,949896070
261,4,5361,1.0,949919454
262,4,2157,1.0,949778771
263,4,5295,2.0,949811738
264,4,5502,2.0,949896114
265,4,4519,2.0,949982239
266,4,7685,3.0,949896183
267,4,1368,3.0,949810618
268,4,1941,3.0,949896114
269,4,5193,4.0,949918648
270,4,7973,3.0,949949444
271,4,8541,2.0,949919306
272,4,2507,3.0,949982239
273,4,7139,2.0,949949444
274,4,7570,4.0,949896114
275,4,8706,4.0,949949638
276,4,2741,1.0,949896183
277,4,3716,1.0,949920028
278,4,7408,4.0,949949538
279,4,8695,3.0,949896114
280,4,6034,2.0,949949396
281,4,8165,2.0,949896114
282,4,6537,4.0,949919399
283,4,3693,2.0,949896309
284,4,1535,4.0,949918927
285,4,7597,1.0,949918994
286,4,671,2.0,949919763
287,4,1269,2.0,949896070
288,4,322,3.0,949982239
289,4,8446,2.0,949896114
290,4,2518,3.0,949811603
291,4,8346,3.0,949896070
292,4,7966,3.0,949896070
293,4,7544,4.0,949896070
294,4,4141,3.0,949918764
295,4,4513,3.0,949811559
296,4,451,3.0,949896309
297,4,8294,4.0,949895772
298,4,6508,2.0,949919556
299,4,4900,2.0,949918927
300,4,1261,2.0,949811603
301,4,61,4.0,949918994
302,4,1974,1.0,949918994
303,4,504,2.0,949810302
304,4,4934,1.0,949982274
305,4,8185,4.0,949918875
306,4,7505,1.0,949896275
307,4,3278,4.0,949895993
308,4,1741,4.0,949810582
309,4,7348,4.0,949810261
310,4,3363,2.0,949918671
311,4,5333,3.0,949896497
312,4,1825,4.0,949896497
313,4,3831,4.0,949811523
314,4,1161,4.0,949810582
315,4,4300,3.0,949778714
316,4,645,3.0,949896521
317,4,3287,2.0,949919399
318,4,8551,3.0,949811490
319,4,2220,3.0,949811603
320,4,2979,3.0,949896070
321,4,2983,2.0,949811738
322,4,3523,4.0,949811230
323,4,3731,1.0,949918875
324,4,1056,2.0,949896114
325,4,3003,4.0,949896377
326,4,6318,1.0,949896309
327,4,4644,4.0,949896309
328,4,3859,4.0,949810534
329,4,1255,4.0,949811559
330,4,3923,3.0,949896070
331,4,4156,1.0,949896015
332,4,7698,4.0,949918807
333,4,2849,1.0,949810261
334,4,6149,3.0,949896543
335,4,844,3.0,949949444
336,4,8541,4.0,949811559
337,4,1525,1.0,949919419
338,4,4193,2.0,949919656
339,4,2879,3.0,949918715
340,4,3085,2.0,949896275
341,4,7112,4.0,949811603
342,4,3306,2.0,949919738
343,4,3859,2.0,949918904
344,4,3770,2.0,949778946
345,4,1005,4.0,949811523
346,4,6762,4.0,949918970
347,4,1475,2.0,949919738
348,4,2222,2.0,949919845
349,4,2165,3.0,949895732
350,4,564,4.0,949982238
351,5,2668,1.0,1163374957
352,5,2922,2.0,1163374952
353,5,1760,1.0,1163374639
354,5,520,4.0,1163374242
355,5,104,2.0,1163374404
356,5,7156,1.0,1163373762
357,5,6930,1.0,1163373208
358,5,2426,4.0,1163373636
359,5,4417,3.0,1163374152
360,5,6277,2.0,1163373752
361,5,25,4.0,1163373755
362,5,7372,3.0,1163373610
363,5,5127,4.0,1163374477
364,5,2688,3.0,1163373718
365,5,1602,4.0,1163374392
366,5,3939,2.0,1163373551
367,5,2729,3.0,1163374190
368,5,8201,1.0,1163373711
369,5,3824,2.0,1163374993
370,5,6993,1.0,1163373651
371,5,7497,3.0,1163373135
372,5,6627,2.0,1163374286
373,5,6176,1.0,1163373316
374,5,2449,4.0,1163373103
375,5,1709,1.0,1163374173
376,5,4903,3.0,1163374239
377,5,6268,2.0,1163374582
378,5,2396,4.0,1163374495
379,5,3224,3.0,1163373044
380,5,1697,1.0,1163374165
381,5,5299,4.0,1163374608
382,5,5652,3.0,1163374562
383,5,6907,4.0,1163374214
384,5,4300,3.0,1163373744
385,5,6256,1.0,1163374601
386,5,555,2.0,1163374251
387,5,6071,4.0,1163373726
388,5,8142,1.0,1163373675
389,5,1945,3.0,1163374324
390,5,1887,2.0,1163374593
391,5,6155,3.0,1163373188
392,5,6375,2.0,1163373109
393,5,6985,4.0,1163373276
394,5,3494,1.0,1163373251
395,5,5511,3.0,1163374184
396,5,4460,1.0,1163373193
397,5,8096,3.0,1163374290
398,5,4811,4.0,1163373679
399,5,2228,1.0,1163373293
400,5,7030,4.0,1163374246
401,5,5959,4.0,1163373743
402,5,924,3.0,1163374947
403,5,1482,2.0,1163374278
404,5,3702,4.0,1163374127
405,5,1023,2.0,1163374263
406,5,3905,2.0,1163374408
407,5,1336,3.0,1163374137
408,5,729,2.0,1163373148
409,5,8339,2.0,1163374235
410,5,4457,3.0,1163374198
411,5,2962,3.0,1163373273
412,5,8385,2.0,1163375025
413,5,5290,3.0,1163373696
414,5,2965,2.0,1163375145
415,5,1754,4.0,1163374103
416,5,4287,3.0,1163374354
417,5,7807,2.0,1163375033
418,5,8170,4.0,1163375131
419,5,6393,2.0,1163373548
420,5,613,1.0,1163373616
421,5,3852,3.0,1163374995
422,5,4847,4.0,1163373299
423,5,5537,4.0,1163373606
424,5,2976,3.0,1163374443
425,5,8358,4.0,1163374206
426,5,7767,1.0,1163374389
427,5,8697,2.0,1163373688
428,5,5869,1.0,1163374533
429,5,2840,4.0,1163374491
430,5,7347,4.0,1163374572
431,5,2554,3.0,1163373626
432,5,3835,4.0,1163374455
433,5,4363,1.0,1163373238
434,5,8697,1.0,1163374511
435,5,6176,1.0,1163374742
436,5,1041,3.0,1163374381
437,5,1842,1.0,1163374118
438,5,6499,4.0,1163373593
439,5,6520,4.0,1163374426
440,5,8684,1.0,1163374340
441,5,8650,3.0,1163374702
442,5,7104,2.0,1163374177
443,5,965,1.0,1163374211
444,5,907,1.0,1163374517
445,5,7347,1.0,1163374227
446,5,1609,1.0,1163374275
447,5,2364,3.0,1163374283
448,5,1436,1.0,1163374144
449,5,8343,3.0,1163374167
450,5,2440,3.0,1163374357
451,6,6857,1.0,1109258212
452,6,612,4.0,1108134263
453,6,4818,3.0,1109258228
454,6,1259,2.0,1108134539
455,6,5082,1.0,1108134269
456,6,2261,2.0,1108134299
457,6,8470,1.0,1108134266
458,6,8104,3.0,1108134284
459,6,701,2.0,1109258196
460,6,8202,1.0,1108134309
461,6,7480,4.0,1108134339
462,6,3588,3.0,1109258181
463,6,1785,4.0,1109258179
